device_name,network_count,duration,has_monitors,is_merged,multithreading_type,is_recompile,last_run_time,compilation_time,binary_run_time,neurongroup_stateupdater,neurongroup_thresholder,neurongroup_resetter,synapses_pre,synapses_pre_push_spikes,spikemonitor,statemonitor,sum_ratemonitors,total_run_time
cpp_standalone,256,1.0,False,True,none,False,930.05,5.070285081863403,1088.9637563228607,868.715,12.0548,0.034462,40.5197,8.60819,0.0,0.0,0.0,1096.8756716251373
cpp_standalone,256,1.0,False,True,none,False,930.955,4.703191518783569,1093.1502017974854,868.857,11.8384,0.034869,41.5228,8.59049,0.0,0.0,0.0,1102.6875200271606
cpp_standalone,256,1.0,False,True,none,False,938.314,4.679700136184692,1097.451913356781,864.714,12.3861,0.038696,45.7049,15.3636,0.0,0.0,0.0,1105.5155203342438
cpp_standalone,1,1.0,False,True,openmp,False,0.968392,1.3529658317565918,1.4874167442321777,0.359629,0.0782525,0.0835947,0.334939,0.0982065,0.0,0.0,0.0,5.748780012130737
cpp_standalone,1,1.0,False,True,openmp,False,0.906973,1.339569330215454,1.408085823059082,0.343853,0.0675973,0.0881997,0.298161,0.0956934,0.0,0.0,0.0,4.158902883529663
cpp_standalone,1,1.0,False,True,openmp,False,0.937201,1.373734474182129,1.487020492553711,0.3896,0.089916,0.071797,0.285279,0.0861241,0.0,0.0,0.0,4.318256616592407
cpp_standalone,2,1.0,False,True,openmp,False,1.27488,1.375201940536499,2.2942445278167725,0.518677,0.177849,0.0825484,0.385514,0.0980425,0.0,0.0,0.0,5.14169716835022
cpp_standalone,2,1.0,False,True,openmp,False,1.30202,1.4047300815582275,2.3370189666748047,0.575067,0.146018,0.0819278,0.38055,0.104137,0.0,0.0,0.0,5.221875905990601
cpp_standalone,2,1.0,False,True,openmp,False,1.24774,1.356989860534668,2.3608412742614746,0.534748,0.147467,0.0806526,0.364678,0.1069,0.0,0.0,0.0,5.209503650665283
cpp_standalone,4,1.0,False,True,openmp,False,1.89157,1.3818252086639404,3.987377166748047,0.963164,0.29209,0.0871931,0.445911,0.0887012,0.0,0.0,0.0,6.820416212081909
