device_name,network_count,duration,has_PRMs,is_merged,multithreading_type,uses_conditional_connect,last_run_time,compilation_time,binary_run_time,total_run_time
cpp_standalone,1,1.0,False,False,none,N/A,2.96807,0.007040739059448242,3.5011723041534424,5.283027410507202
cpp_standalone,1,1.0,False,False,openmp,N/A,0.82052,1.1565895080566406,1.2754034996032715,4.144550085067749
cpp_standalone,1,1.0,False,False,openmp,N/A,0.820208,0.007761240005493164,1.3089957237243652,3.017535448074341
cpp_standalone,1,1.0,False,False,openmp,N/A,0.792133,0.00709223747253418,1.3290438652038574,3.102972984313965
cpp_standalone,1,1.0,False,False,openmp,N/A,0.857194,1.105116844177246,1.3037679195404053,4.175610065460205
cpp_standalone,1,1.0,False,False,openmp,N/A,0.813451,0.008074760437011719,1.3353970050811768,3.0984046459198
cpp_standalone,1,1.0,False,False,openmp,N/A,0.843133,0.0069921016693115234,1.3454978466033936,3.101027011871338
cpp_standalone,1,1.0,False,False,openmp,N/A,0.804524,1.1172480583190918,1.2615251541137695,4.081754684448242
cpp_standalone,1,1.0,False,False,openmp,N/A,0.786673,0.008206367492675781,1.336578130722046,3.1065635681152344
cpp_standalone,1,1.0,False,False,openmp,N/A,0.785495,0.0072879791259765625,1.3472955226898193,3.096086025238037
cuda_standalone,128,1.0,False,True,GPU,False,8.38663,12.043842792510986,1819.3190605640411,1835.1159224510193
cuda_standalone,128,1.0,False,True,GPU,False,8.36431,12.176405668258667,1825.4635076522827,1844.443558216095
cuda_standalone,128,1.0,False,True,GPU,False,8.42897,12.291704416275024,1917.2039942741394,1933.136134147644
cpp_standalone,1,1.0,False,False,none,N/A,3.53096,1.2804152965545654,3.9982290267944336,11.405638456344604
cpp_standalone,1,1.0,False,False,none,N/A,3.50002,0.008951902389526367,4.044822454452515,6.113896369934082
cpp_standalone,1,1.0,False,False,none,N/A,3.49519,0.009778261184692383,4.026005983352661,6.036077260971069
cpp_standalone,1,1.0,False,False,none,N/A,3.50548,1.187445878982544,3.9596118927001953,7.278079032897949
cpp_standalone,1,1.0,False,False,none,N/A,3.49374,0.00894784927368164,4.013371467590332,5.992369890213013
cpp_standalone,1,1.0,False,False,none,N/A,3.4912,0.00980520248413086,4.005619525909424,6.020646572113037
cpp_standalone,1,1.0,False,False,none,N/A,3.50235,1.2376961708068848,3.9564764499664307,7.146261692047119
cpp_standalone,1,1.0,False,False,none,N/A,3.50412,0.008281707763671875,4.089275360107422,6.212213516235352
cpp_standalone,1,1.0,False,False,none,N/A,3.49546,0.0111083984375,4.049575328826904,6.04146146774292
cpp_standalone,1,1.0,False,False,openmp,N/A,0.81415,1.4083282947540283,1.323211669921875,4.650103807449341
cpp_standalone,1,1.0,False,False,openmp,N/A,0.814325,0.008553028106689453,1.3893663883209229,3.3633511066436768
cpp_standalone,1,1.0,False,False,openmp,N/A,0.860266,0.007604122161865234,1.4238834381103516,3.3838438987731934
cpp_standalone,1,1.0,False,False,openmp,N/A,0.875845,1.2500402927398682,1.361769437789917,4.60153341293335
cpp_standalone,1,1.0,False,False,openmp,N/A,0.793954,0.008118152618408203,1.395740032196045,3.349292039871216
cpp_standalone,1,1.0,False,False,openmp,N/A,0.837965,0.00729680061340332,2.2379510402679443,4.594716310501099
cpp_standalone,1,1.0,False,False,openmp,N/A,0.852662,1.24644136428833,1.336521863937378,5.466867923736572
cpp_standalone,1,1.0,False,False,openmp,N/A,0.788708,0.00844883918762207,6.327381610870361,8.261813640594482
cpp_standalone,1,1.0,False,False,openmp,N/A,0.844987,0.010489702224731445,1.3408920764923096,3.5191025733947754
